StoryHeight,lat,lon,wayid,sunlight(hours),roofsize(sqft),avg_elec_bill,recommended_panel,recommended_sqft,height
2,42.2800402,-71.4206133,138802784,1256,2978,100,5.25 kW,370,
1,42.3092814,-71.4745769,213271867,1289,1938,100,5.25 kW,370,
1.75,42.2877387,-71.4362675,213265264,1212,370,100,5.25 kW,370,
1,42.3029166,-71.4159981,213257778,1376,1092,100,4.75 kW,335,
2.25,42.2842578,-71.4226219,213261125,1452,1409,100,5.25 kW,370,
1,42.2746543,-71.4038915,213251550,1290,1145,100,5.25 kW,370,
1,42.304065,-71.487937,213273304,1267,740,100,5.25 kW,370,
2,42.2801976,-71.4153255,213257567,1461,2290,100,4.5 kW,317,
2,42.306584,-71.419748,213259163,1020,1462,100,6.75 kW,476,
1.5,42.2929905,-71.4302842,213263597,1227,617,100,6.25 kW,440,
1,42.3017936,-71.4065123,213252606,1200,810,100,6.25 kW,440,
1.75,42.2817159,-71.4207293,213259733,1352,775,100,5.75 kW,405,
3,42.280972,-71.411467,213255136,1460,1533,100,4.75 kW,335,
1,42.2693356,-71.425913,213262482,1446,6695,100,4.5 kW,317,
1,42.3053581,-71.4065819,213252639,1162,1145,100,5.75 kW,405,
1.75,42.2884828,-71.4635622,213271051,1340,2167,100,5.25 kW,370,
1,42.2727486,-71.4367777,213265521,1421,1339,100,4.75 kW,335,
1,42.3153842,-71.4189203,213258838,,,,,,
2,42.3002453,-71.4213787,213260368,1316,1339,100,5 kW,352,
2,42.3147064,-71.4230949,213261314,,,,,,
2,42.2864267,-71.4847101,213273131,1132,1145,100,6.25 kW,440,
1,42.3091803,-71.4211931,213260013,874,793,100,8 kW,564,
1,42.293142,-71.427969,213263071,1475,352,100,4.75 kW,335,
2.5,42.2731857,-71.4209148,213259842,1462,617,100,4.5 kW,317,
1,42.3080761,-71.4185956,213258723,1320,1128,100,5 kW,352,
1,42.2936742,-71.4746001,213271851,1302,652,100,8.75 kW,617,
1,42.310239,-71.398702,213249590,,,,,,
2.5,42.2726532,-71.4170649,213258178,1459,740,100,5.25 kW,370,
1,42.2884394,-71.4108539,213254792,1438,1374,100,4.5 kW,317,
1,42.3065875,-71.4504137,213269077,1252,1639,100,5.25 kW,370,
1,42.310234,-71.3954956,213248895,1207,1286,100,5.5 kW,388,
2.5,42.2969696,-71.4440913,213267706,1260,1304,100,5.25 kW,370,
1.5,42.2965743,-71.4436538,213267550,1018,335,100,4.75 kW,335,
1,42.2982878,-71.4170186,213258103,1312,511,100,5 kW,352,
2,42.2854581,-71.4749943,213271932,1294,740,100,5.25 kW,370,
2,42.3097293,-71.4113596,213255032,1383,687,100,5 kW,352,
1,42.3100093,-71.4099217,213254363,1446,1409,100,4.5 kW,317,
2,42.2939125,-71.4106638,213254748,1376,652,100,6 kW,423,
2,42.2943264,-71.4441756,213267715,1255,1304,100,5.5 kW,388,
2.5,42.2680498,-71.4200335,213259436,1496,846,100,4.5 kW,317,
1,42.2777356,-71.4490223,213268743,1055,1198,100,6.5 kW,458,
1,42.2688025,-71.4256459,213262322,1085,1321,100,6.5 kW,458,
1.75,42.3139069,-71.4334382,213264436,1400,581,100,5.25 kW,370,
2,42.3124364,-71.4687334,213271408,1266,1498,100,5.25 kW,370,
2.5,42.279021,-71.398985,213249633,1496,1004,100,4.5 kW,317,
1,42.2899983,-71.4053991,213252178,1282,1075,100,5.75 kW,405,
1.5,42.2977395,-71.4035205,213251437,1389,705,100,6.25 kW,440,
2,42.2952161,-71.4281274,213263199,1350,6554,100,4.75 kW,335,
1,42.309527,-71.4261562,213262580,1249,1533,100,5.25 kW,370,
1,42.3117878,-71.4314438,213263872,1244,987,100,5.5 kW,388,
2,42.2719643,-71.4407143,213266834,1124,1004,100,6.25 kW,440,
2,42.2893838,-71.4418797,213267157,1398,1409,100,4.75 kW,335,
2,42.2697603,-71.4164619,213257974,1277,1145,100,6.25 kW,440,
2,42.2819936,-71.421054,138802832,1500,669,100,4.25 kW,300,
2.5,42.2688411,-71.4225383,213260971,1199,1092,100,6.25 kW,440,
1,42.3012476,-71.4124729,213255559,1287,634,100,5.75 kW,405,
2,42.2827014,-71.4157198,213257657,1348,916,100,5 kW,352,
1,42.2896009,-71.4420652,213267165,1283,1586,100,5.25 kW,370,
3,42.2881599,-71.4160909,213257789,1322,828,100,5.25 kW,370,
2,42.2922425,-71.408304,213253525,1382,529,100,5.25 kW,370,
2,42.2886153,-71.4113403,213255054,1339,1092,100,5.25 kW,370,
2.5,42.3093869,-71.4230949,213261330,1053,511,100,7.25 kW,511,
1,42.3109393,-71.4813943,213272650,1379,1004,100,5 kW,352,
1,42.2894069,-71.4442451,213267704,1416,1075,100,4.75 kW,335,
1,42.3035325,-71.4178999,213258423,1160,1480,100,5.75 kW,405,
2,42.2877795,-71.413818,213256912,914,705,100,8.5 kW,599,
2.5,42.2715271,-71.4167866,213258064,1421,740,100,5.25 kW,370,
2,42.2936211,-71.4756204,213272018,1057,2766,100,6.5 kW,458,
1,42.2731168,-71.4452191,213267890,1295,1180,100,5.25 kW,370,
1,42.2785073,-71.4034509,213251373,1376,3682,100,4.75 kW,335,
1,42.3125586,-71.4032653,213251056,1222,1180,100,5.5 kW,388,
1,42.3140606,-71.459852,213270767,1072,916,100,6.5 kW,458,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
2,42.3145658,-71.4735798,213271788,1267,1533,100,5.5 kW,388,
1,42.3059288,-71.4073241,213253009,1255,1251,100,5.5 kW,388,
1.75,42.272469,-71.3948462,213248797,1278,529,100,6 kW,423,
1,42.3121136,-71.4797956,213272363,1365,1198,100,5 kW,352,
1,42.3103073,-71.4068139,213252703,1213,951,100,5.5 kW,388,
2,42.2941996,-71.4275013,213262987,1323,758,100,5.75 kW,405,
2,42.287245,-71.4024683,213250709,1136,1022,100,6.25 kW,440,
1,42.3157645,-71.444106,213267705,1251,1709,100,5.25 kW,370,
2,42.3083936,-71.4848724,213273135,1517,1057,100,4.25 kW,300,
2.5,42.2878776,-71.4044018,213251709,1483,705,100,4.75 kW,335,
2.5,42.2867069,-71.4256459,213262274,1493,775,100,4.5 kW,317,
1,42.3033312,-71.4554228,213269927,1220,617,100,5.75 kW,405,
1,42.3078211,-71.4108494,213254822,1271,405,100,5.25 kW,370,
1,42.3117924,-71.4074633,213253075,1339,1445,100,5 kW,352,
2,42.3009866,-71.4384939,213266027,1349,1674,100,5 kW,352,
2,42.2784311,-71.4053295,213252168,1512,1075,100,4.25 kW,300,
1.75,42.2922991,-71.4326034,213264205,1189,282,100,4 kW,282,
1,42.2913355,-71.4050512,213252046,1060,546,100,7.75 kW,546,
2,42.292862,-71.4422044,213267240,1417,1198,100,4.75 kW,335,
2,42.2798699,-71.4486513,213268698,1034,1674,100,7.25 kW,511,
3,42.279674,-71.4193146,213259055,1506,1885,100,4.25 kW,300,
2,42.3140346,-71.3995312,213249850,1494,1180,100,4.5 kW,317,
1,42.3086375,-71.4095042,213254216,1439,1357,100,4.5 kW,317,
2,42.3090698,-71.4138644,213256875,1186,617,100,6 kW,423,
1,42.3055769,-71.4666464,213271275,1173,1216,100,6 kW,423,
1,42.3059017,-71.4038631,213251521,1351,1022,100,5 kW,352,
1,42.2754689,-71.4416942,213267068,1207,1057,100,5.75 kW,405,
2,42.3109977,-71.4718175,213271660,1312,2097,100,5.25 kW,370,
1,42.2740959,-71.4333687,213264463,1520,21759,100,4.25 kW,300,
1.5,42.2672837,-71.4223527,213260745,1359,687,100,5.25 kW,370,
1,42.3084356,-71.4009692,213250229,1318,987,100,5 kW,352,
1.75,42.2916231,-71.4350152,213264871,1051,511,100,7.25 kW,511,
1,42.2766073,-71.4518515,213269308,1100,916,100,7 kW,493,
2.5,42.2698974,-71.4212859,213259930,1396,546,100,5.75 kW,405,
1,42.3076068,-71.4864028,213273259,1280,1321,100,5.25 kW,370,
1.75,42.287605,-71.409006,213253914,1417,529,100,4.75 kW,335,
1,42.286685,-71.4407513,213266817,1457,1216,100,4.5 kW,317,
1.5,42.3114522,-71.4056542,213252224,1343,810,100,5 kW,352,
2,42.288561,-71.413818,213256910,1422,740,100,5.25 kW,370,
2.5,42.2883941,-71.410575,213254639,1155,863,100,6.5 kW,458,
1,42.3104499,-71.3934545,213248495,1009,1092,100,7 kW,493,
2,42.2991716,-71.4510972,213269185,1038,758,100,7.25 kW,511,
1,42.3057958,-71.4127512,213255961,1366,1392,100,4.75 kW,335,
1,42.2808786,-71.4323019,213264094,1483,1779,100,4.5 kW,317,
1,42.3141754,-71.4141427,213256979,1161,1233,100,6 kW,423,
2,42.2840196,-71.4093651,213254197,1506,388,100,5.5 kW,388,
1,42.2894483,-71.4237906,213261571,1481,1233,100,4.5 kW,317,
2.5,42.2710211,-71.4146529,213257219,1438,1039,100,4.75 kW,335,
1.75,42.2676453,-71.4251821,213262115,1470,722,100,4.75 kW,335,
1,42.2689918,-71.4261098,213262526,1374,1092,100,4.75 kW,335,
1,42.3141302,-71.4345514,213264723,1368,969,100,5 kW,352,
1.5,42.2877942,-71.4052367,213252089,1282,1339,100,5.25 kW,370,
2,42.3159969,-71.4488368,213268734,1190,1744,100,5.75 kW,405,
2,42.3046597,-71.4130759,213256538,1238,1004,100,5.5 kW,388,
1,42.3156508,-71.4550053,213269861,913,476,100,6.75 kW,476,
1,42.3101483,-71.4085301,213253688,1238,881,100,5.5 kW,388,
2,42.2762042,-71.4414159,213266992,1474,1075,100,4.5 kW,317,
2.5,42.3014021,-71.4416478,213267078,1295,969,100,5.5 kW,388,
2,42.3129338,-71.4697073,213271460,1032,987,100,7.5 kW,529,
1,42.2726312,-71.4127628,213255712,900,335,100,4.75 kW,335,
1,42.2896868,-71.421657,213260507,1348,669,100,5.25 kW,370,
1,42.3052197,-71.4540314,213269714,1330,1180,100,5.25 kW,370,
2,42.2840879,-71.42373,213261642,1455,1885,100,4.5 kW,317,
1,42.2840134,-71.4413695,213266978,1283,1392,100,5.25 kW,370,
1,42.310989,-71.4148849,213257312,1372,1128,100,4.75 kW,335,
1.5,42.2948223,-71.4471439,213268363,1343,1691,100,5.75 kW,405,
1.5,42.2969306,-71.4340412,213264639,1340,1586,100,5.25 kW,370,
1,42.3024212,-71.4185956,213258691,1313,1057,100,5 kW,352,
1,42.2689715,-71.4230949,213261366,1449,1480,100,4.75 kW,335,
1,42.3062583,-71.4097361,213254260,1299,1621,100,5.25 kW,370,
1,42.2983284,-71.3976957,213249130,1522,4898,100,4.25 kW,300,
1.75,42.2992461,-71.4178535,213258435,1217,793,100,6 kW,423,
1.75,42.2892021,-71.4269911,213262809,1201,687,100,6.25 kW,440,
1,42.3073509,-71.4032653,213251090,1075,969,100,6.75 kW,476,
2,42.2861613,-71.4101536,213254511,1303,722,100,5.5 kW,388,
1,42.3090748,-71.3979353,213249270,1289,722,100,5.25 kW,370,
1.5,42.3047637,-71.4088084,213253891,1238,722,100,5.5 kW,388,
1.75,42.2664229,-71.4261098,213262501,1257,652,100,6.25 kW,440,
1.75,42.3117177,-71.4588548,213270393,1219,423,100,6 kW,423,
1,42.3036935,-71.4653942,213271182,1333,617,100,5.25 kW,370,
2.5,42.2987849,-71.4442451,213267728,1487,1427,100,4.5 kW,317,
2.5,42.2871547,-71.4225383,213260977,1449,846,100,5.5 kW,388,
2.5,42.2968858,-71.4219816,213260604,1343,1128,100,5.5 kW,388,
2,42.2785247,-71.4547502,213269826,960,775,100,7.5 kW,529,
2,42.297492,-71.4558865,213269987,1194,652,100,7 kW,493,
1.5,42.2611823,-71.4241617,213261832,1342,951,100,5 kW,352,
1,42.3056157,-71.4072313,213252929,937,1392,100,7.25 kW,511,
2,42.3137311,-71.4070458,213252855,1321,652,100,5.25 kW,370,
1.75,42.300191,-71.441491,213267065,1361,1075,100,5 kW,352,
1,42.2876816,-71.4456442,213268012,1426,1110,100,5.25 kW,370,
1,42.2835807,-71.4158589,213257754,1299,2149,100,5.75 kW,405,
1,42.3093751,-71.3950317,213248814,1335,1233,100,5 kW,352,
1,42.2712984,-71.4269911,213262845,1465,758,100,4.5 kW,317,
1,42.3073745,-71.4825537,213272878,1461,652,100,4.5 kW,317,
1.75,42.2725765,-71.4355254,213265076,1372,300,100,4.25 kW,300,
1,42.3111675,-71.4577881,213270253,1172,599,100,5.75 kW,405,
2,42.311589,-71.4209148,213259830,1246,440,100,6 kW,423,
2,42.2744208,-71.4352008,213264992,1375,2925,100,4.75 kW,335,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
2,42.3024585,-71.4132614,213256596,1278,264,100,3.75 kW,264,
2,42.3078806,-71.4638405,213271054,1459,1427,100,4.75 kW,335,
1,42.2937396,-71.4200799,213259402,1164,740,100,6.25 kW,440,
2,42.2802894,-71.4594114,213270531,1253,881,100,5.5 kW,388,
1,42.3026523,-71.4038419,213251547,1321,987,100,5.25 kW,370,
2,42.2795019,-71.4390968,213266131,995,810,100,7 kW,493,
1,42.3153874,-71.4193841,213259038,,,,,,
1.75,42.3120457,-71.4002038,213250037,1221,881,100,5.75 kW,405,
2,42.2855086,-71.4422142,213267190,1512,1216,100,4.25 kW,300,
1,42.3023727,-71.4169722,213258130,1244,1427,100,5.25 kW,370,
2.25,42.2741196,-71.4115915,213255216,1160,1198,100,6.25 kW,440,
1.5,42.3145702,-71.4325106,213264215,1050,440,100,6.25 kW,440,
2,42.2675413,-71.4252285,213262176,1405,669,100,4.75 kW,335,
2,42.2760031,-71.4482339,213268629,1333,1357,100,5 kW,352,
2,42.2837606,-71.4527791,213269439,960,652,100,7.5 kW,529,
5,42.2976262,-71.4804436,213272481,1386,8157,100,4.75 kW,335,
1,42.3097783,-71.4056542,213252304,1167,1427,100,5.75 kW,405,
2,42.2829318,-71.4639796,213271076,1268,3030,100,5.25 kW,370,
2,42.2925151,-71.4797015,213272331,1372,2678,100,5 kW,352,
1,42.3140544,-71.4354327,213265016,1114,1409,100,6.5 kW,458,
2,42.3114232,-71.466229,213271250,1038,1251,100,6.75 kW,476,
2.5,42.273068,-71.4389113,213266083,1469,1198,100,4.5 kW,317,
2,42.2680841,-71.4217961,213260499,1247,493,100,5.75 kW,405,
2,42.3066976,-71.4673421,213271333,1202,1128,100,5.5 kW,388,
1,42.2846261,-71.440581,213266717,1315,1004,100,5 kW,352,
1,42.2701917,-71.4419725,213267161,1214,1180,100,5.5 kW,388,
2,42.296757,-71.439236,213266170,1361,1339,100,5 kW,352,
2,42.2939723,-71.4368241,213265473,1039,1145,100,7 kW,493,
2,42.30753,-71.4648608,213271131,1321,1885,100,5 kW,352,
1,42.2738905,-71.447399,213268374,1450,1145,100,4.5 kW,317,
1,42.2897154,-71.4447553,213267793,1369,1321,100,5 kW,352,
1.75,42.3005594,-71.4270374,213262820,1106,511,100,7.25 kW,511,
1.75,42.2710063,-71.4401636,213266443,1309,687,100,5.5 kW,388,
2,42.294723,-71.447886,213268455,1493,1128,100,4.75 kW,335,
2,42.3031094,-71.4636782,213271052,1140,1639,100,6.5 kW,458,
1.75,42.2737116,-71.4216106,213260416,1422,546,100,6 kW,423,
1,42.2888268,-71.4446766,213267797,1256,687,100,5.75 kW,405,
2,42.2788807,-71.4545415,213269769,1008,687,100,7.25 kW,511,
1.5,42.3109788,-71.4039379,213251509,1437,740,100,4.75 kW,335,
2,42.2600891,-71.4217326,213260480,1382,564,100,5 kW,352,
2,42.2927721,-71.4354327,213265113,1428,793,100,4.75 kW,335,
2.5,42.2907795,-71.4071341,213252872,1482,846,100,5.5 kW,388,
1,42.3004948,-71.4587157,213270358,1377,1092,100,4.75 kW,335,
1,42.2689183,-71.4185492,213258657,1294,546,100,5.75 kW,405,
1.75,42.2697839,-71.4188275,213258818,1250,775,100,5.5 kW,388,
2,42.272555,-71.4190363,213258842,1474,1445,100,4.5 kW,317,
2,42.313883,-71.4288464,213263300,1036,1022,100,6.75 kW,476,
2,42.3020642,-71.4643275,213271095,1508,1462,100,4.25 kW,300,
1,42.2930837,-71.4718407,213271655,1112,2467,100,6 kW,423,
2.5,42.3006922,-71.4064892,213252589,1277,722,100,6 kW,423,
2.5,42.2832501,-71.4143283,213257133,1457,1198,100,4.5 kW,317,
1,42.2716281,-71.4295189,213263416,1242,2255,100,5.5 kW,388,
2.5,42.2834887,-71.4219816,213260599,1284,581,100,5.75 kW,405,
2.25,42.2838073,-71.4098753,213254382,1382,1550,100,4.75 kW,335,
2,42.2705959,-71.3964466,213249017,1421,899,100,4.75 kW,335,
2,42.3035948,-71.4662522,213271249,1516,1392,100,4.25 kW,300,
1,42.3102689,-71.4055846,213252170,1486,2819,100,4.5 kW,317,
1,42.3105872,-71.4612201,213270896,1217,828,100,5.75 kW,405,
2.25,42.263596,-71.4198944,213259332,1391,758,100,5 kW,352,
1.75,42.2926496,-71.4338093,213264571,1133,476,100,6.75 kW,476,
2,42.2885994,-71.4773131,213272172,1321,793,100,5.25 kW,370,
1,42.3033505,-71.4152559,213257540,1453,1498,100,4.5 kW,317,
2.5,42.2853901,-71.4235587,213261522,1407,1603,100,5.25 kW,370,
2,42.2896418,-71.4505529,213269087,1172,3207,100,5.75 kW,405,
2,42.3054724,-71.453985,213269703,1346,863,100,5 kW,352,
1.75,42.3018937,-71.4241153,213261736,1165,846,100,6.25 kW,440,
1.75,42.2698086,-71.4414623,213267041,1218,1022,100,5.75 kW,405,
1,42.2837165,-71.4403723,213266559,1440,1920,100,4.5 kW,317,
1,42.276083,-71.4080895,213253440,1373,3929,100,4.75 kW,335,
1,42.3006681,-71.490878,213273325,1366,14799,100,4.75 kW,335,
2,42.3012572,-71.4388881,213266109,1309,1092,100,5 kW,352,
1,42.2911118,-71.4039379,213251573,1246,775,100,5.75 kW,405,
1.75,42.2842842,-71.4131686,213256540,1389,388,100,5.5 kW,388,
1,42.2967534,-71.4189667,213258843,1203,1621,100,5.5 kW,388,
1.75,42.3103228,-71.4503906,213269078,1148,1110,100,6 kW,423,
1.5,42.2709009,-71.4199408,213259297,1398,1533,100,4.75 kW,335,
2,42.2746225,-71.4014795,213250400,1387,599,100,4.75 kW,335,
1,42.3047171,-71.404309,213251690,1438,1445,100,4.5 kW,317,
1,42.297445,-71.4848261,213273140,1502,264,100,3.75 kW,264,
1,42.2879867,-71.4399781,213266425,1342,1480,100,5 kW,352,
1,42.2995233,-71.4063964,213252588,1257,934,100,5.5 kW,388,
2.5,42.2716389,-71.4178999,213258433,1349,1533,100,5 kW,352,
1.75,42.3160063,-71.428197,213263136,1212,546,100,6 kW,423,
1,42.3075377,-71.4033813,213251089,1086,1004,100,6.25 kW,440,
2,42.2905989,-71.4042485,213251678,1432,810,100,5 kW,352,
2,42.2794151,-71.4542865,213269725,969,1392,100,7 kW,493,
3,42.2720379,-71.3991601,213249751,1313,1462,100,5.5 kW,388,
1.75,42.2926344,-71.4332179,213264361,1122,300,100,4.25 kW,300,
2,42.3005819,-71.4227238,213261231,1250,1374,100,5.5 kW,388,
6,42.3016379,-71.476325,213272081,1318,1251,100,5 kW,352,
1,42.3066053,-71.4508544,213269152,1229,1198,100,5.25 kW,370,
2,42.306932,-71.426749,213262679,1434,846,100,4.5 kW,317,
2,42.2815536,-71.4079735,213253384,1421,916,100,4.75 kW,335,
1,42.2915012,-71.4076546,213253190,1340,969,100,5 kW,352,
1,42.2938601,-71.4279187,213263067,1379,1797,100,4.75 kW,335,
1,42.2693356,-71.425913,213262482,1446,6695,100,4.5 kW,317,
2.5,42.2891145,-71.407788,213253259,1213,1198,100,6 kW,423,
1,42.3117393,-71.4772668,213272162,1390,1039,100,5 kW,352,
3,42.2786363,-71.4134469,213256615,1402,934,100,5.5 kW,388,
1.75,42.2871024,-71.4095506,213254267,1258,529,100,5.75 kW,405,
1,42.290013,-71.4469816,213268311,1366,1198,100,5 kW,352,
1.25,42.3043659,-71.4104319,213254628,1057,423,100,6 kW,423,
1.75,42.2874447,-71.4084837,213253704,1351,705,100,5.25 kW,370,
2,42.3102214,-71.4021535,213250631,1208,758,100,6 kW,423,
2.5,42.2702308,-71.4199408,213259312,1241,969,100,5.75 kW,405,
1,42.3075509,-71.4052367,213252065,1250,1286,100,5.5 kW,388,
2,42.2722081,-71.4172969,213258192,1441,599,100,5 kW,352,
2,42.2962546,-71.4353399,213265002,1179,1057,100,6 kW,423,
1,42.2963489,-71.4305625,213263672,1218,1075,100,5.5 kW,388,
1,42.3049565,-71.4874695,213273288,1323,951,100,5 kW,352,
2.5,42.2823265,-71.4174824,213258339,1472,300,100,4.25 kW,300,
1,42.3030352,-71.4084837,213253636,1446,669,100,5 kW,352,
1,42.2696556,-71.4247834,213262056,1353,7012,100,4.75 kW,335,
2,42.2800096,-71.4587389,213270374,987,951,100,7.25 kW,511,
2.5,42.2663139,-71.4198944,213259329,1496,863,100,5 kW,352,
2,42.2768453,-71.448373,213268643,1141,1815,100,6 kW,423,
1,42.2726603,-71.4358037,213265151,1501,1075,100,4.5 kW,317,
2,42.3016723,-71.4658812,213271217,1131,1216,100,6.75 kW,476,
1,42.2770406,-71.410919,213254734,1526,24807,100,4.25 kW,300,
2.5,42.2782201,-71.4049584,213251999,1357,1163,100,5 kW,352,
2,42.277156,-71.4537995,213269593,1090,969,100,6.5 kW,458,
1.5,42.3150654,-71.4276868,213262993,1287,669,100,5.25 kW,370,
1,42.2789115,-71.4016418,213250619,1398,21389,100,4.75 kW,335,
2,42.3127608,-71.3982556,213249311,1438,1022,100,4.75 kW,335,
1,42.2724389,-71.4249339,213261943,1394,21089,100,4.75 kW,335,
1,42.2691407,-71.4249966,213262032,1493,1832,100,4.25 kW,300,
2.5,42.2613219,-71.4227702,213261139,1404,1128,100,4.75 kW,335,
2,42.2862777,-71.4404419,213266670,1231,1427,100,5.75 kW,405,
2,42.3125651,-71.4612951,213270895,1405,2555,100,4.75 kW,335,
2,42.2666055,-71.4189667,213258830,1493,405,100,5.75 kW,405,
1,42.2747432,-71.4389113,213266098,1354,916,100,5 kW,352,
1,42.2945521,-71.441184,213266972,1450,1392,100,4.75 kW,335,
1,42.300857,-71.4537531,213269607,1278,1128,100,5.25 kW,370,
1,42.2743198,-71.4007837,213250210,1376,546,100,5 kW,352,
1,42.2945723,-71.4419725,213267152,1362,1321,100,4.75 kW,335,
2,42.2837807,-71.4039379,213251516,1230,881,100,5.5 kW,388,
1,42.3110407,-71.4116379,213255197,1466,581,100,4.5 kW,317,
1,42.2690538,-71.4264808,213262690,1274,1762,100,5.5 kW,388,
1,42.295541,-71.4477701,213268447,1192,934,100,6 kW,423,
2.75,42.293489,-71.4236978,213261621,1321,1057,100,5 kW,352,
2,42.3091379,-71.4603389,213270823,1164,775,100,6.25 kW,440,
1,42.2964143,-71.4414159,213267034,1311,1180,100,5.25 kW,370,
2,42.3113445,-71.4563967,213270096,1456,1603,100,4.5 kW,317,
1,42.3059612,-71.4673884,213271347,1234,1480,100,5.5 kW,388,
2,42.3110699,-71.4656724,213271207,1167,1022,100,6 kW,423,
1,42.2873632,-71.4413695,213267023,895,1233,100,7.5 kW,529,
1,42.3097791,-71.4142123,213257129,1130,1392,100,6 kW,423,
1,42.2888077,-71.4086229,213253770,1334,1409,100,5 kW,352,
2,42.3078989,-71.4620549,213270950,1266,1004,100,5.5 kW,388,
1,42.2817593,-71.4393519,213266238,1196,1956,100,5.5 kW,388,
2,42.2997133,-71.4050507,213252030,1293,810,100,5.25 kW,370,
2,42.279738,-71.448976,213268741,939,1216,100,7.25 kW,511,
2,42.2890841,-71.4162764,213257881,1270,846,100,5.75 kW,405,
1,42.2785669,-71.4120322,213254900,1369,3312,100,4.75 kW,335,
1.75,42.3093649,-71.4029638,213250900,1400,458,100,4.75 kW,335,
1,42.3077406,-71.4537531,213269588,1369,1374,100,5 kW,352,
2,42.2827095,-71.4676667,213271349,1325,1744,100,5 kW,352,
2,42.2692173,-71.4364763,213265392,1415,987,100,5 kW,352,
2.5,42.2734654,-71.4348297,213264817,1521,846,100,4.25 kW,300,
2,42.2728036,-71.4401818,213266549,1454,476,100,5.75 kW,405,
1,42.2896629,-71.4424363,213267247,1047,1339,100,6.5 kW,458,
1.75,42.3107402,-71.4080663,213253396,1342,810,100,5 kW,352,
1,42.2785126,-71.4563503,213270072,1078,1885,100,6.25 kW,440,
2.5,42.2736693,-71.4035668,213251451,1332,1163,100,5 kW,352,
2,42.2928729,-71.4349225,213264899,1209,705,100,6 kW,423,
1,42.3127309,-71.4787508,213272267,1473,1357,100,4.75 kW,335,
1,42.3086234,-71.3954868,213248882,1216,969,100,5.5 kW,388,
2,42.2953867,-71.4347358,213264848,1245,1075,100,5.75 kW,405,
2.25,42.2722976,-71.4140499,213256986,1435,669,100,5 kW,352,
2,42.2884922,-71.4118274,213255258,1144,546,100,6.25 kW,440,
1,42.3078018,-71.4262953,213262594,1004,458,100,6.5 kW,458,
2.25,42.3040605,-71.4103855,213254613,1042,546,100,7.25 kW,511,
1,42.3026583,-71.4152328,213257493,1469,1374,100,4.5 kW,317,
2.5,42.268993,-71.4193481,213259044,1272,828,100,5.5 kW,388,
1,42.284074,-71.4403955,213266682,1355,1251,100,5 kW,352,
1,42.3010526,-71.4197552,213259219,1250,1216,100,5.5 kW,388,
2,42.2600544,-71.4236515,213261603,1498,300,100,4.25 kW,300,
1.25,42.2903031,-71.4171113,213258141,1351,1022,100,5 kW,352,
1,42.3065117,-71.4604317,213270830,1144,863,100,6.25 kW,440,
2.5,42.2894212,-71.4080083,213253409,1419,916,100,5 kW,352,
2,42.2725458,-71.4467033,213268267,1264,1709,100,5.5 kW,388,
1,42.3051061,-71.4571388,213270201,1329,1304,100,5 kW,352,
2,42.30167,-71.407672,213253238,1187,1022,100,6 kW,423,
3,42.2743778,-71.4155806,213257571,1465,846,100,4.5 kW,317,
2,42.3008467,-71.4590403,213270410,1519,934,100,4.25 kW,300,
